city,timestamp,temperature,season
New York,2010-03-21,12.25264029846478,spring
New York,2010-03-22,11.548659187187473,spring
New York,2010-03-23,6.646710250438479,spring
New York,2010-03-24,10.689408051806597,spring
New York,2010-03-25,8.111349489481206,spring
New York,2010-03-26,1.9646414322666905,spring
New York,2010-03-27,13.352816897472945,spring
New York,2010-03-28,11.595122771642353,spring
New York,2010-03-29,13.005907965554778,spring
New York,2010-03-30,13.809099535211384,spring
New York,2010-03-31,14.16158456865816,spring
New York,2010-04-01,17.096812565896418,spring
New York,2010-04-02,19.88618540095029,spring
New York,2010-04-03,13.607830370968225,spring
New York,2010-04-04,11.30170523607691,spring
New York,2010-04-05,5.091730729461189,spring
New York,2010-04-06,4.769525866159883,spring
New York,2010-04-07,5.885269820407598,spring
New York,2010-04-08,8.582419443665383,spring
New York,2010-04-09,5.51135873417176,spring
New York,2010-04-10,0.8952198492729557,spring
New York,2010-04-11,15.094754192973532,spring
New York,2010-04-12,3.27781789260686,spring
New York,2010-04-13,6.70686780020182,spring
New York,2010-04-14,8.76546993445829,spring
New York,2010-04-15,11.011079770278124,spring
New York,2010-04-16,11.231043082819355,spring
New York,2010-04-17,6.425836752130155,spring
New York,2010-04-18,10.319226653028464,spring
New York,2010-04-19,15.825173825345763,spring
New York,2010-04-20,7.477292257364243,spring
New York,2010-04-21,11.385678336159843,spring
New York,2010-04-22,7.102838886535894,spring
New York,2010-04-23,8.611032105280362,spring
New York,2010-04-24,4.4342025780615915,spring
New York,2010-04-25,5.146044000718083,spring
New York,2010-04-26,10.9510819975275,spring
New York,2010-04-27,18.89940836224685,spring
New York,2010-04-28,16.3125827494185,spring
New York,2010-04-29,8.466910455634848,spring
New York,2010-04-30,7.860592041779747,spring
New York,2010-05-01,0.42103719289464325,spring
New York,2010-05-02,7.233399198842706,spring
New York,2010-05-03,10.518825573065497,spring
New York,2010-05-04,11.16817975306163,spring
New York,2010-05-05,12.899904938823212,spring
New York,2010-05-06,4.824497922328552,spring
New York,2010-05-07,6.541434559474824,spring
New York,2010-05-08,5.685729242529712,spring
New York,2010-05-09,13.438065843565642,spring
New York,2010-05-10,11.632233458173543,spring
New York,2010-05-11,18.313323398620142,spring
New York,2010-05-12,6.051583328627432,spring
New York,2010-05-13,2.407174657204141,spring
New York,2010-05-14,9.85662966377905,spring
New York,2010-05-15,11.541273180868343,spring
New York,2010-05-16,13.334631832491155,spring
New York,2010-05-17,18.577982081087125,spring
New York,2010-05-18,14.660789717465347,spring
New York,2010-05-19,4.968506265051947,spring
New York,2010-05-20,8.688260895284541,spring
New York,2010-05-21,8.710571734727589,spring
New York,2010-05-22,13.493344833247084,spring
New York,2010-05-23,14.208827989000426,spring
New York,2010-05-24,9.434055849006784,spring
New York,2010-05-25,2.2806848502363164,spring
New York,2010-05-26,8.46121593744913,spring
New York,2010-05-27,12.923099843340776,spring
New York,2010-05-28,7.617175687923877,spring
New York,2010-05-29,13.308771621652983,spring
New York,2010-05-30,4.37404382334856,spring
New York,2010-05-31,8.880393316161053,spring
New York,2010-06-01,24.500174473131104,summer
New York,2010-06-02,30.133709227672142,summer
New York,2010-06-03,24.54466563679809,summer
New York,2010-06-04,25.59196491517261,summer
New York,2010-06-05,38.353092191199295,summer
New York,2010-06-06,27.181791549758888,summer
New York,2010-06-07,31.692012557337485,summer
New York,2010-06-08,22.785618414278986,summer
New York,2010-06-09,30.396736944246214,summer
New York,2010-06-10,31.061682719604086,summer
New York,2010-06-11,34.24233929559542,summer
New York,2010-06-12,21.03211987028075,summer
New York,2010-06-13,30.09667620332398,summer
New York,2010-06-14,21.37445497222419,summer
New York,2010-06-15,28.028865623999675,summer
New York,2010-06-16,29.16910963428808,summer
New York,2010-06-17,29.105265480808416,summer
New York,2010-06-18,34.13727568587977,summer
New York,2010-06-19,25.63362007161628,summer
New York,2010-06-20,27.26787692633135,summer
New York,2010-06-21,10.72052321435201,summer
New York,2010-06-22,25.451126667133927,summer
New York,2010-06-23,23.26541604789874,summer
New York,2010-06-24,32.13564810140463,summer
New York,2010-06-25,22.686456095498894,summer
New York,2010-06-26,25.419277517796907,summer
New York,2010-06-27,24.70876121323449,summer
New York,2010-06-28,22.028943677610236,summer
New York,2010-06-29,31.548506707267446,summer
New York,2010-06-30,25.31618096635517,summer
New York,2010-07-01,26.339343355058258,summer
New York,2010-07-02,26.96234704414217,summer
New York,2010-07-03,29.125623401336053,summer
New York,2010-07-04,31.279432973790843,summer
New York,2010-07-05,25.008423335133777,summer
New York,2010-07-06,25.778486212970105,summer
New York,2010-07-07,28.60448731664593,summer
New York,2010-07-08,24.591323810636574,summer
New York,2010-07-09,20.66130965673907,summer
New York,2010-07-10,25.427604018681226,summer
New York,2010-07-11,28.531767889460298,summer
New York,2010-07-12,20.565626380009043,summer
New York,2010-07-13,27.473532305133077,summer
New York,2010-07-14,19.928267457874526,summer
New York,2010-07-15,32.62075801871406,summer
New York,2010-07-16,27.093556909626923,summer
New York,2010-07-17,16.839272666974068,summer
New York,2010-07-18,20.46966695711275,summer
New York,2010-07-19,21.27066558249834,summer
New York,2010-07-20,25.21102443342835,summer
New York,2010-07-21,33.43050358853814,summer
New York,2010-07-22,33.441373085290294,summer
New York,2010-07-23,16.396821699423118,summer
New York,2010-07-24,25.571993227043077,summer
New York,2010-07-25,21.56520294176121,summer
New York,2010-07-26,22.18130945180125,summer
New York,2010-07-27,30.60864976822887,summer
New York,2010-07-28,31.809161283643704,summer
New York,2010-07-29,30.167375715245306,summer
New York,2010-07-30,33.4910537346743,summer
New York,2010-07-31,18.213702853494635,summer
New York,2010-08-01,19.32579088047399,summer
New York,2010-08-02,22.57357523909923,summer
New York,2010-08-03,27.77612654010077,summer
New York,2010-08-04,24.688966677228517,summer
New York,2010-08-05,31.23633103452447,summer
New York,2010-08-06,18.429880413991306,summer
New York,2010-08-07,24.68530276163858,summer
New York,2010-08-08,20.947010603367325,summer
New York,2010-08-09,22.658512539114486,summer
New York,2010-08-10,30.817830045164328,summer
New York,2010-08-11,23.825005042988604,summer
New York,2010-08-12,36.87480554965432,summer
New York,2010-08-13,26.72219554351052,summer
New York,2010-08-14,27.216941822451442,summer
New York,2010-08-15,25.748659307890158,summer
New York,2010-08-16,16.920451939069103,summer
New York,2010-08-17,27.02978963727059,summer
New York,2010-08-18,21.888593213547054,summer
New York,2010-08-19,22.568702882830458,summer
New York,2010-08-20,21.238554443395085,summer
New York,2010-08-21,24.214854574620045,summer
New York,2010-08-22,19.613798020100525,summer
New York,2010-08-23,33.0139179201291,summer
New York,2010-08-24,31.97684216087147,summer
New York,2010-08-25,28.177915877724597,summer
New York,2010-08-26,20.93610535494355,summer
New York,2010-08-27,31.381980046058537,summer
New York,2010-08-28,26.73160696054381,summer
New York,2010-08-29,28.226816931728155,summer
New York,2010-08-30,29.05613127474356,summer
New York,2010-08-31,29.060817810804107,summer
New York,2010-09-01,17.994349223614464,autumn
New York,2010-09-02,14.123055655909974,autumn
New York,2010-09-03,14.97489459085327,autumn
New York,2010-09-04,19.398810002108533,autumn
New York,2010-09-05,18.044934017908744,autumn
New York,2010-09-06,15.94897034978326,autumn
New York,2010-09-07,18.11146350995273,autumn
New York,2010-09-08,16.663065495933537,autumn
New York,2010-09-09,17.958871898045295,autumn
New York,2010-09-10,20.08760411941095,autumn
New York,2010-09-11,6.513031155504123,autumn
New York,2010-09-12,15.31679043013824,autumn
New York,2010-09-13,11.303613432183075,autumn
New York,2010-09-14,18.241963327608197,autumn
New York,2010-09-15,17.356688037938156,autumn
New York,2010-09-16,16.09614416862035,autumn
New York,2010-09-17,18.058361187236404,autumn
New York,2010-09-18,23.2716440219679,autumn
New York,2010-09-19,9.797224562462656,autumn
New York,2010-09-20,10.932629784041971,autumn
New York,2010-09-21,5.52717943116331,autumn
New York,2010-09-22,12.427115315957407,autumn
New York,2010-09-23,6.135327036215934,autumn
New York,2010-09-24,29.837606483764777,autumn
New York,2010-09-25,15.757187301596957,autumn
New York,2010-09-26,14.038727017382188,autumn
New York,2010-09-27,10.973716543070923,autumn
New York,2010-09-28,15.116510905093682,autumn
New York,2010-09-29,18.506149247970953,autumn
New York,2010-09-30,15.33258469633819,autumn
New York,2010-10-01,11.853061384561816,autumn
New York,2010-10-02,19.894707616472136,autumn
New York,2010-10-03,10.38002051274237,autumn
New York,2010-10-04,12.956705464151531,autumn
New York,2010-10-05,21.666655818334636,autumn
New York,2010-10-06,15.253190006744264,autumn
New York,2010-10-07,23.579887581219793,autumn
New York,2010-10-08,18.490717874480175,autumn
New York,2010-10-09,16.25154024127446,autumn
New York,2010-10-10,10.395016141649458,autumn
New York,2010-10-11,16.62034606789447,autumn
New York,2010-10-12,14.823182936692099,autumn
New York,2010-10-13,19.630794825007445,autumn
New York,2010-10-14,9.337159032949348,autumn
New York,2010-10-15,10.33593412380324,autumn
New York,2010-10-16,13.500356005173103,autumn
New York,2010-10-17,5.273836961753782,autumn
New York,2010-10-18,12.142382801831753,autumn
New York,2010-10-19,14.199138550536759,autumn
New York,2010-10-20,15.567265731370574,autumn
New York,2010-10-21,14.08905531577954,autumn
New York,2010-10-22,10.929062400764288,autumn
New York,2010-10-23,12.763766050673397,autumn
New York,2010-10-24,4.408647779194494,autumn
New York,2010-10-25,19.065178503927736,autumn
New York,2010-10-26,13.189580578179662,autumn
New York,2010-10-27,8.927912127302834,autumn
New York,2010-10-28,18.370677537972686,autumn
New York,2010-10-29,15.798518691672824,autumn
New York,2010-10-30,9.97814685440892,autumn
New York,2010-10-31,11.440861544132499,autumn
New York,2010-11-01,17.66327328150601,autumn
New York,2010-11-02,25.122799931275562,autumn
New York,2010-11-03,14.296270395731783,autumn
New York,2010-11-04,15.248278443165242,autumn
New York,2010-11-05,15.142897580085872,autumn
New York,2010-11-06,10.969343944708251,autumn
New York,2010-11-07,19.14137828541061,autumn
New York,2010-11-08,13.738885619238696,autumn
New York,2010-11-09,8.078530739606578,autumn
New York,2010-11-10,15.589840725568148,autumn
New York,2010-11-11,17.053735909055973,autumn
New York,2010-11-12,13.70918901264628,autumn
New York,2010-11-13,18.30055714071919,autumn
New York,2010-11-14,14.707926277988303,autumn
New York,2010-11-15,5.776589974362945,autumn
New York,2010-11-16,17.362175369364245,autumn
New York,2010-11-17,18.819766045037266,autumn
New York,2010-11-18,13.648159954514242,autumn
New York,2010-11-19,23.478063912985096,autumn
New York,2010-11-20,12.951539332276832,autumn
New York,2010-11-21,12.59465667804666,autumn
New York,2010-11-22,16.547695969235626,autumn
New York,2010-11-23,11.713478968932437,autumn
New York,2010-11-24,17.294608087225686,autumn
New York,2010-11-25,12.764961485269795,autumn
New York,2010-11-26,13.818166358393052,autumn
New York,2010-11-27,17.464196491438646,autumn
New York,2010-11-28,25.646191533985366,autumn
New York,2010-11-29,10.404977133149146,autumn
New York,2010-11-30,10.066325870295389,autumn
New York,2010-12-01,8.384119396317788,winter
New York,2010-12-02,-7.886469313734429,winter
New York,2010-12-03,-9.466474682541708,winter
New York,2010-12-04,0.36399262656699244,winter
New York,2010-12-05,-0.023267144701719658,winter
New York,2010-12-06,-1.460873815516004,winter
New York,2010-12-07,-5.712904882604988,winter
New York,2010-12-08,-3.9196058228248627,winter
New York,2010-12-09,3.9338420615697585,winter
New York,2010-12-10,1.040193394674937,winter
New York,2010-12-11,3.8207789586618586,winter
New York,2010-12-12,9.648425562491823,winter
New York,2010-12-13,7.488259349704332,winter
New York,2010-12-14,-2.3802897351509102,winter
New York,2010-12-15,1.5491748967568202,winter
New York,2010-12-16,3.1304215806613067,winter
New York,2010-12-17,5.153769202899664,winter
New York,2010-12-18,7.516806603258905,winter
New York,2010-12-19,7.928325770722507,winter
New York,2010-12-20,-2.4135740979325524,winter
New York,2010-12-21,-1.5359149631617992,winter
New York,2010-12-22,-4.368938774712054,winter
New York,2010-12-23,7.986722808557941,winter
New York,2010-12-24,4.371520976185807,winter
New York,2010-12-25,1.7149382863960903,winter
New York,2010-12-26,6.216561456089023,winter
New York,2010-12-27,-0.6102445032337566,winter
New York,2010-12-28,1.2031860315049085,winter
New York,2010-12-29,2.4626480334040233,winter
New York,2010-12-30,-1.8671762271766188,winter
New York,2010-12-31,-4.5862256665943955,winter
New York,2011-01-01,-0.003716225818773994,winter
New York,2011-01-02,-1.8210315427710244,winter
New York,2011-01-03,-3.6794673401786664,winter
New York,2011-01-04,-0.6483116396357813,winter
New York,2011-01-05,-7.77616692541753,winter
New York,2011-01-06,5.884024840457961,winter
New York,2011-01-07,-1.8769130185261638,winter
New York,2011-01-08,-4.708837261554519,winter
New York,2011-01-09,10.03933055980103,winter
New York,2011-01-10,1.6209235129160138,winter
New York,2011-01-11,7.6404352842120895,winter
New York,2011-01-12,-0.18785542094021587,winter
New York,2011-01-13,2.8809425402916276,winter
New York,2011-01-14,5.567516383314634,winter
New York,2011-01-15,-6.7266251835383475,winter
New York,2011-01-16,3.5517418025854965,winter
New York,2011-01-17,-4.208992759000347,winter
New York,2011-01-18,-0.5166127760936653,winter
New York,2011-01-19,-0.701440987715697,winter
New York,2011-01-20,-5.0051417886060765,winter
New York,2011-01-21,6.811672400313108,winter
New York,2011-01-22,2.4685440993196943,winter
New York,2011-01-23,1.470856285670369,winter
New York,2011-01-24,-1.1506355214683146,winter
New York,2011-01-25,1.2849742524616194,winter
New York,2011-01-26,6.645907712699217,winter
New York,2011-01-27,-1.28348608140166,winter
New York,2011-01-28,-2.1303045218022447,winter
New York,2011-01-29,4.810712705259755,winter
New York,2011-01-30,-3.350520068593592,winter
New York,2011-01-31,4.822643018879985,winter
New York,2011-02-01,-0.43711608711384936,winter
New York,2011-02-02,-0.9273335837604063,winter
New York,2011-02-03,3.7284169037994266,winter
New York,2011-02-04,3.0828911313571687,winter
New York,2011-02-05,-2.1184891218852284,winter
New York,2011-02-06,2.9854035027798975,winter
New York,2011-02-07,5.4415309112269785,winter
New York,2011-02-08,-4.217804476798204,winter
New York,2011-02-09,-8.370864553853975,winter
New York,2011-02-10,-1.2380267899296151,winter
New York,2011-02-11,0.8155006044370529,winter
New York,2011-02-12,-5.081918954566168,winter
New York,2011-02-13,5.472485434380042,winter
New York,2011-02-14,-1.9399150660605318,winter
New York,2011-02-15,5.940140563616722,winter
New York,2011-02-16,2.0848671282989826,winter
New York,2011-02-17,-5.352320649407089,winter
New York,2011-02-18,-1.5132774493901537,winter
New York,2011-02-19,1.9557104997352437,winter
New York,2011-02-20,-6.82280069224932,winter
New York,2011-02-21,-3.5447811423121345,winter
New York,2011-02-22,-0.3243486497832054,winter
New York,2011-02-23,5.351539235145417,winter
New York,2011-02-24,0.859049116099837,winter
New York,2011-02-25,6.793711662058986,winter
New York,2011-02-26,1.2359823416582496,winter
New York,2011-02-27,-6.837496546170298,winter
New York,2011-02-28,5.975360036072564,winter
New York,2011-03-01,6.606405503619304,spring
New York,2011-03-02,18.05311679131507,spring
New York,2011-03-03,4.158965985989837,spring
New York,2011-03-04,6.660423932269202,spring
New York,2011-03-05,5.6933214001805155,spring
New York,2011-03-06,11.981856372314995,spring
New York,2011-03-07,14.889558607145853,spring
New York,2011-03-08,7.141739336294073,spring
New York,2011-03-09,5.994055742333407,spring
New York,2011-03-10,12.569645926109024,spring
New York,2011-03-11,11.157006501613235,spring
New York,2011-03-12,11.52428606424196,spring
New York,2011-03-13,12.9732748836876,spring
New York,2011-03-14,3.658163821527686,spring
New York,2011-03-15,8.464299990943644,spring
New York,2011-03-16,7.488474469312506,spring
New York,2011-03-17,9.476476383166323,spring
New York,2011-03-18,7.899972191296511,spring
New York,2011-03-19,5.653786708340237,spring
New York,2011-03-20,6.218961061328352,spring
New York,2011-03-21,10.537163702622362,spring
New York,2011-03-22,15.548139348399499,spring
New York,2011-03-23,20.407459155955284,spring
New York,2011-03-24,4.62463148920757,spring
New York,2011-03-25,7.878311446873874,spring
New York,2011-03-26,9.715355829788455,spring
New York,2011-03-27,10.827474695286842,spring
New York,2011-03-28,6.591725385269849,spring
New York,2011-03-29,10.693407769318028,spring
New York,2011-03-30,8.14339713848824,spring
New York,2011-03-31,7.526666534216677,spring
New York,2011-04-01,7.645260253640579,spring
New York,2011-04-02,7.349241083007232,spring
New York,2011-04-03,13.009764121473886,spring
New York,2011-04-04,16.09551284725479,spring
New York,2011-04-05,10.728711196698535,spring
New York,2011-04-06,13.748553496801586,spring
New York,2011-04-07,13.324683365307777,spring
New York,2011-04-08,10.857682519841607,spring
New York,2011-04-09,-1.1717851716998084,spring
New York,2011-04-10,10.269297712915419,spring
New York,2011-04-11,18.68012512624896,spring
New York,2011-04-12,11.124136649837377,spring
New York,2011-04-13,10.134158038997104,spring
New York,2011-04-14,9.305195750644183,spring
New York,2011-04-15,19.64702174016869,spring
New York,2011-04-16,22.230592248887884,spring
New York,2011-04-17,2.304622434313084,spring
New York,2011-04-18,15.892476894230875,spring
New York,2011-04-19,18.910352286303734,spring
New York,2011-04-20,10.498106249526158,spring
New York,2011-04-21,10.579605250569942,spring
New York,2011-04-22,8.373977300024153,spring
New York,2011-04-23,10.450633657851185,spring
New York,2011-04-24,8.844673894916326,spring
New York,2011-04-25,-0.5759125222958428,spring
New York,2011-04-26,12.051129473129851,spring
New York,2011-04-27,9.139291035655873,spring
New York,2011-04-28,4.768502542583417,spring
New York,2011-04-29,7.697592524489405,spring
New York,2011-04-30,11.276414684205957,spring
New York,2011-05-01,6.325005717006459,spring
New York,2011-05-02,10.383765640131468,spring
New York,2011-05-03,13.236166999104194,spring
New York,2011-05-04,12.051534717640898,spring
New York,2011-05-05,7.35559085525724,spring
New York,2011-05-06,9.987000810173098,spring
New York,2011-05-07,7.278821093549192,spring
New York,2011-05-08,13.877029431073433,spring
New York,2011-05-09,14.270512916361971,spring
New York,2011-05-10,5.789510561278101,spring
New York,2011-05-11,5.3434121289805905,spring
New York,2011-05-12,7.122432350207044,spring
New York,2011-05-13,3.074741489789241,spring
New York,2011-05-14,6.721929644143533,spring
New York,2011-05-15,6.733191760152012,spring
New York,2011-05-16,14.176861268788796,spring
New York,2011-05-17,3.1770035803314736,spring
New York,2011-05-18,13.730903854158782,spring
New York,2011-05-19,10.566225355945674,spring
New York,2011-05-20,8.46445835976392,spring
New York,2011-05-21,2.6479994721055364,spring
New York,2011-05-22,8.155453862811123,spring
New York,2011-05-23,7.8937288422378415,spring
New York,2011-05-24,10.803925414065661,spring
New York,2011-05-25,3.2248953863846417,spring
New York,2011-05-26,15.977556748006046,spring
New York,2011-05-27,10.093414988984874,spring
New York,2011-05-28,14.379637909989796,spring
New York,2011-05-29,2.931682906804488,spring
New York,2011-05-30,8.27770128926083,spring
New York,2011-05-31,11.243242772161617,spring
New York,2011-06-01,35.409501074919696,summer
New York,2011-06-02,20.777392930201096,summer
New York,2011-06-03,18.019778470371477,summer
New York,2011-06-04,22.083051778978913,summer
New York,2011-06-05,31.05920024043088,summer
New York,2011-06-06,26.506077008601768,summer
New York,2011-06-07,17.80305574828671,summer
New York,2011-06-08,28.471737575560326,summer
New York,2011-06-09,23.82215507795597,summer
New York,2011-06-10,27.888154045806765,summer
New York,2011-06-11,19.285608287362432,summer
New York,2011-06-12,32.09678998555402,summer
New York,2011-06-13,31.242483106141673,summer
New York,2011-06-14,27.317208245068414,summer
New York,2011-06-15,27.036226926095313,summer
New York,2011-06-16,19.101634793860526,summer
New York,2011-06-17,31.601106873327016,summer
New York,2011-06-18,32.65178163600031,summer
New York,2011-06-19,23.443018985976813,summer
New York,2011-06-20,20.90634245350817,summer
New York,2011-06-21,24.570683079373364,summer
New York,2011-06-22,25.32745773584567,summer
New York,2011-06-23,31.864163709982424,summer
New York,2011-06-24,20.894562383218314,summer
New York,2011-06-25,29.526697201728506,summer
New York,2011-06-26,19.657293438799353,summer
New York,2011-06-27,32.95151159245275,summer
New York,2011-06-28,25.66168287460521,summer
New York,2011-06-29,22.655647116645685,summer
New York,2011-06-30,24.736305723101076,summer
New York,2011-07-01,25.690388392747508,summer
New York,2011-07-02,19.388135621567926,summer
New York,2011-07-03,19.413599317131794,summer
New York,2011-07-04,27.094226866372733,summer
New York,2011-07-05,20.743167042936292,summer
New York,2011-07-06,27.999936921413997,summer
New York,2011-07-07,28.4208175880607,summer
New York,2011-07-08,17.50027901227805,summer
New York,2011-07-09,25.617404138024597,summer
New York,2011-07-10,28.652783644255923,summer
New York,2011-07-11,22.75407512329125,summer
New York,2011-07-12,17.4606688439977,summer
New York,2011-07-13,23.32398163706754,summer
New York,2011-07-14,29.739319288003657,summer
New York,2011-07-15,14.159740838242383,summer
New York,2011-07-16,23.402093267573726,summer
New York,2011-07-17,27.073939861859596,summer
New York,2011-07-18,21.61060650833348,summer
New York,2011-07-19,24.528334695303933,summer
New York,2011-07-20,32.00874155022045,summer
New York,2011-07-21,18.74232696326259,summer
New York,2011-07-22,21.80647964699214,summer
New York,2011-07-23,19.712347391640645,summer
New York,2011-07-24,28.040811165777207,summer
New York,2011-07-25,19.887570135018052,summer
New York,2011-07-26,27.489278256042528,summer
New York,2011-07-27,26.106220617792435,summer
New York,2011-07-28,18.719887897530562,summer
New York,2011-07-29,22.120534462093598,summer
New York,2011-07-30,18.289893612153254,summer
New York,2011-07-31,26.529839397650235,summer
New York,2011-08-01,21.946841300269135,summer
New York,2011-08-02,25.257254689866436,summer
New York,2011-08-03,26.737771465288933,summer
New York,2011-08-04,27.49288983608703,summer
New York,2011-08-05,26.94335659192634,summer
New York,2011-08-06,15.485489819889452,summer
New York,2011-08-07,30.05163667150529,summer
New York,2011-08-08,24.981604560406495,summer
New York,2011-08-09,17.922977321954875,summer
New York,2011-08-10,24.571309724327623,summer
New York,2011-08-11,24.72541299256921,summer
New York,2011-08-12,17.334593812373715,summer
New York,2011-08-13,23.049427220868843,summer
New York,2011-08-14,26.28035843010275,summer
New York,2011-08-15,31.69855412824091,summer
New York,2011-08-16,22.895042877225407,summer
New York,2011-08-17,21.90220508195325,summer
New York,2011-08-18,25.802627590597908,summer
New York,2011-08-19,28.257982292224916,summer
New York,2011-08-20,22.841070392270368,summer
New York,2011-08-21,26.076567894131262,summer
New York,2011-08-22,28.604466918544176,summer
New York,2011-08-23,17.27797859689997,summer
New York,2011-08-24,27.72997849683747,summer
New York,2011-08-25,28.64124332859239,summer
New York,2011-08-26,18.651865444013527,summer
New York,2011-08-27,27.051039242156044,summer
New York,2011-08-28,31.34373467342053,summer
New York,2011-08-29,20.99815633620074,summer
New York,2011-08-30,26.607455848935516,summer
New York,2011-08-31,25.65130621702106,summer
New York,2011-09-01,17.677822763205636,autumn
New York,2011-09-02,16.380616270940017,autumn
New York,2011-09-03,25.640599678400978,autumn
New York,2011-09-04,16.554886015598456,autumn
New York,2011-09-05,11.896555303610116,autumn
New York,2011-09-06,11.13565006464903,autumn
New York,2011-09-07,11.981023332724362,autumn
New York,2011-09-08,7.2042478196189865,autumn
New York,2011-09-09,19.033538018001895,autumn
New York,2011-09-10,9.470917329764974,autumn
New York,2011-09-11,22.104711378840776,autumn
New York,2011-09-12,13.862893810208309,autumn
New York,2011-09-13,10.384115006256263,autumn
New York,2011-09-14,9.763856350129364,autumn
New York,2011-09-15,11.92859078175334,autumn
New York,2011-09-16,9.860272302940867,autumn
New York,2011-09-17,16.006779486260584,autumn
New York,2011-09-18,15.64235978781007,autumn
New York,2011-09-19,11.43793801685048,autumn
New York,2011-09-20,22.446622409517587,autumn
New York,2011-09-21,18.040822938715607,autumn
New York,2011-09-22,9.963837946618897,autumn
New York,2011-09-23,17.010942285080972,autumn
New York,2011-09-24,8.987343531813725,autumn
New York,2011-09-25,16.8707529754896,autumn
New York,2011-09-26,16.40388176130295,autumn
New York,2011-09-27,12.93232288539161,autumn
New York,2011-09-28,3.9605664269354013,autumn
New York,2011-09-29,16.380323932111438,autumn
New York,2011-09-30,20.53228637236751,autumn
New York,2011-10-01,15.308402484877737,autumn
New York,2011-10-02,11.67492650725806,autumn
New York,2011-10-03,17.91004598140259,autumn
New York,2011-10-04,15.895087880204986,autumn
New York,2011-10-05,10.426804649870506,autumn
New York,2011-10-06,17.689791931411673,autumn
New York,2011-10-07,13.133337215891977,autumn
New York,2011-10-08,9.31103771194134,autumn
New York,2011-10-09,10.76505485064374,autumn
New York,2011-10-10,15.397064587957027,autumn
New York,2011-10-11,22.924710633745725,autumn
New York,2011-10-12,16.609659363989035,autumn
New York,2011-10-13,16.518994988143557,autumn
